split,label,dataset,path
train,Missile,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Missile\KIIT-MiTA_image_s3r2_kiit_965_0.jpg
train,Missile,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Missile\KIIT-MiTA_image_s3r2_kiit_965_1.jpg
train,Missile,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Missile\KIIT-MiTA_image_s3r2_kiit_965_2.jpg
train,Missile,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Missile\KIIT-MiTA_image_s3r2_kiit_965_3.jpg
train,Missile,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Missile\KIIT-MiTA_image_s3r2_kiit_965_4.jpg
train,Missile,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Missile\KIIT-MiTA_image_s3r2_kiit_965_5.jpg
train,Missile,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Missile\KIIT-MiTA_image_s3r2_kiit_965_6.jpg
train,Missile,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Missile\KIIT-MiTA_image_s3r2_kiit_965_7.jpg
train,Missile,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Missile\KIIT-MiTA_image_s3r2_kiit_965_8.jpg
train,Missile,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Missile\KIIT-MiTA_image_s3r2_kiit_971_0.jpg
train,Missile,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Missile\KIIT-MiTA_image_s3r2_kiit_97_0.jpg
train,Missile,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Missile\KIIT-MiTA_image_s3r2_kiit_982_0.jpg
train,Missile,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Missile\KIIT-MiTA_image_s3r2_kiit_982_1.jpg
train,Missile,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Missile\KIIT-MiTA_image_s3r2_kiit_989_1.jpg
train,Missile,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Missile\KIIT-MiTA_image_s3r2_kiit_991_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1003_3.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1047_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_106_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1070_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1072_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1074_1.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1080_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1089_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1095_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1104_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1107_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1107_1.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1111_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1129_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1131_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1134_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_113_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_113_3.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1143_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1153_1.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1162_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1165_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1182_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1186_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1187_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_118_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1196_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1199_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_11_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1208_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1213_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1216_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_121_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1227_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1259_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1267_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1295_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1311_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1329_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1333_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1333_1.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1339_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1349_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1349_6.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_134_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1361_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1363_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1372_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1375_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1376_1.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1377_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1380_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1381_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1387_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1387_1.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1387_2.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1404_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1405_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1408_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1408_1.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1415_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1417_1.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1425_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1442_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1443_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1444_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1445_1.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1454_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1470_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1486_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1505_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1522_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1525_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1526_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1545_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1549_1.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1550_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1555_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1562_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1563_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1573_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1576_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1579_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1583_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1593_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1594_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1597_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1609_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1613_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1618_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1618_2.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_161_5.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1621_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1625_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1625_1.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1635_2.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_163_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1640_2.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1645_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1653_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1654_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1656_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1659_1.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1660_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1661_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1669_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1670_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1675_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1679_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1682_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1682_1.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1684_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1688_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1693_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1694_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_1699_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_170_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_174_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_185_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_204_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_205_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_211_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_213_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_216_1.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_218_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_219_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_241_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_249_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_249_1.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_249_2.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_263_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_264_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_278_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_282_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_312_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_33_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_342_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_345_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_346_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_346_2.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_347_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_348_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_370_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_38_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_414_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_416_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_42_1.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_438_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_447_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_450_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_453_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_453_1.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_460_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_462_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_470_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_483_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_503_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_513_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_54_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_558_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_567_4.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_576_1.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_579_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_579_1.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_605_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_610_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_614_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_617_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_62_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_639_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_64_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_655_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_661_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_661_1.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_665_0.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_665_1.jpg
train,Radar,KIIT-MiTA,E:\Sentinel-X\Data\CNN-Data\train\Radar\KIIT-MiTA_image_s3r2_kiit_684_0.jpg
